Tipo Reporte;Operador;Aeródromo;Data;Hora;UF;Cidade;Fase de Operação;Efeito no Voo;Colisão;;year;month
OPERADOR;;SBGL;2023-05-14;00:00:00;RJ;Rio de Janeiro;;Nenhum;Não;detalhar?op===AUUhmRVtGcrJGbRpXTWJVU&acao=detalhar;2023;5
OPERADOR;;SBGL;2023-05-14;00:00:00;RJ;Rio de Janeiro;;Nenhum;Não;detalhar?op===AUUhmRVtGcr1UMSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;NAVBRASIL - SBGR TWR;SBGR;2023-05-14;00:00:00;SP;Guarulhos;Manobra;Nenhum;Não;detalhar?op===AUUhmRVtGcr1UMSNVTWJVU&acao=detalhar;2023;5
OUTRO;Azul Linhas Aéreas;SBRJ;2023-05-14;08:30:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcvdlRSNUTWJVU&acao=detalhar;2023;5
PILOTO;Frizzo & Feriato;SBBI;2023-05-14;18:44:00;PR;Curitiba;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtGcvdlRSNVTWJVU&acao=detalhar;2023;5
OPERADOR;LATAM;SBVT;2023-05-14;00:00:00;ES;Vitoria;Arremetida no s...;Nenhum;Não;detalhar?op===AUUhmRVtGcvdlRSVXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;GOL;SBRJ;2023-05-14;09:30:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcv1UMSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-05-14;23:11:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtGczdlRSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;SBRJ;2023-05-14;00:00:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtGczdlRSNVTWJVU&acao=detalhar;2023;5
OPERADOR;LATAM;SBSP;2023-05-14;09:10:00;SP;Sao Paulo;Pairado;Nenhum;;detalhar?op===AUUhmRVtGczJGbSVXTWJVU&acao=detalhar;2023;5
OPERADOR;LATAM;TMA SP;2023-05-14;15:25:00;SP;Sao Paulo;Decolagem;Nenhum;;detalhar?op===AUUhmRVtGczJGbRpXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-14;07:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcPZlRSNVTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-14;07:56:00;SP;Campinas;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtGcPZlRSVXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-14;12:49:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcPZlRRpXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;;2023-05-14;00:00:00;SP;Rio Claro;Descida;Nenhum;Não;detalhar?op===AUUhmRVtGcTVGbSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;PASSAREDO;;2023-05-14;00:00:00;SP;Rio Claro;Descida;Nenhum;Não;detalhar?op===AUUhmRVtGcXZlRSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;;2023-05-14;00:00:00;SP;Rio Claro;Subida;Subida;Não;detalhar?op===AUUhmRVtGcXZlRSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;;;2023-05-14;14:03:00;SP;Mococa;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcXZlRSVXTWJVU&acao=detalhar;2023;5
PILOTO;GEIV;SBRJ;2023-05-08;19:00:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtGcrdlRSNUTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;Infraero;SBRJ;2023-05-07;00:50:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWPVGbSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;;SBGL;2023-05-07;09:30:00;RJ;Rio de Janeiro;Aproximação f...;;Não;detalhar?op===AUUhmRVtmWTZlRSNUTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBRJ;2023-05-07;08:05:00;RJ;Rio de Janeiro;;Nenhum;Não;detalhar?op===AUUhmRVtmWTZlRSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;FIDB;SBMT;2023-05-07;14:30:00;SP;Sao Paulo;Outra,Pouso;Nenhum;Não;detalhar?op===AUUhmRVtmWTZlRSVXTWJVU&acao=detalhar;2023;5
OUTRO;;SBJH;2023-05-07;12:20:00;SP;Sao Roque;;Nenhum;Não;detalhar?op===AUUhmRVtmWTFGbSNVTWJVU&acao=detalhar;2023;5
OUTRO;;SBJH;2023-05-07;14:29:00;SP;Sao Roque;;Nenhum;Não;detalhar?op===AUUhmRVtmWTFGbSVXTWJVU&acao=detalhar;2023;5
OUTRO;;SBJH;2023-05-07;20:39:00;SP;Sao Roque;;Nenhum;Não;detalhar?op===AUUhmRVtmWTFGbRpXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;SBRJ;2023-05-07;11:05:00;RJ;Rio de Janeiro;Pouso;Outros;;detalhar?op===AUUhmRVtmWXZlRSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;GEIV;SBRJ;2023-05-07;18:46:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWXZlRSNVTWJVU&acao=detalhar;2023;5
OPERADOR;LATAM;TMA SP;2023-05-07;12:00:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWXZlRSVXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;TWR JR;SBJR;2023-05-07;12:45:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWXZlRRpXTWJVU&acao=detalhar;2023;5
PILOTO;1°/1°GT;SBGL;2023-05-07;08:05:00;RJ;Rio de Janeiro;Subida;Nenhum;Não;detalhar?op===AUUhmRVtmWXFGbSNVTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-07;00:00:00;SP;Campinas;Outra;Nenhum;;detalhar?op===AUUhmRVtGcvdlRRpXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-07;00:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcvJGbSNUTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-07;07:40:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcvJGbSNVTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-07;00:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcvJGbSVXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-07;08:19:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcz1UMSNUTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-07;08:24:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtGcz1UMSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;NIL;SBSP;2023-05-06;16:29:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWPFGbSVXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;Operador;SBSJ;2023-05-06;17:25:00;SP;Sao Jose dos Campos;Arremetida no a...;Outros;Não;detalhar?op===AUUhmRVtmWPFGbRpXTWJVU&acao=detalhar;2023;5
OUTRO;;SDRK;2023-05-06;19:04:00;SP;Rio Claro;Outra;;Não;detalhar?op===AUUhmRVtmWPVGbSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-05-06;10:08:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmWTVGbSNVTWJVU&acao=detalhar;2023;5
PILOTO;LATAM;FIR-CW;2023-05-06;00:00:00;RJ;Abarracamento;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWXFGbSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;PRIME AVIATION;SBRJ;2023-05-05;01:39:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWPFGbSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;NAVBRASIL - SBGR TWR;GRU;2023-05-04;21:24:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWPZlRRpXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;PSBRE;SBSP;2023-05-01;10:22:00;SP;Sao Paulo;Decolagem,Subid...;Nenhum;Não;detalhar?op===AUUhmRVtmWHFGbSVXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;NAVBRASIL - SBGR TWR;GRU;2023-05-01;10:56:00;SP;Guarulhos;Aproximação f...;;;detalhar?op===AUUhmRVtmWHFGbRpXTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;HLQN;SBBI;2023-05-01;07:30:00;PR;Curitiba;Outra;;;detalhar?op===AUUhmRVtmWHVGbSNUTWJVU&acao=detalhar;2023;5
TRIPULANTE;Gol;SBRJ;2023-05-01;09:00:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWHVGbSNVTWJVU&acao=detalhar;2023;5
PILOTO;FAB;SBSP;2023-05-01;07:00:00;SP;Sao Paulo;STAR;Nenhum;Não;detalhar?op===AUUhmRVtmWLZlRSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;Azul e Aviação geral;SDSC;2023-05-01;10:30:00;SP;Sao Carlos;Subida;Subida;Não;detalhar?op===AUUhmRVtmWLZlRSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;PSBFP;SBRP;2023-05-01;14:07:00;SP;Ribeirao Preto;Descida;Nenhum;;detalhar?op===AUUhmRVtmWLZlRSVXTWJVU&acao=detalhar;2023;5
PILOTO;;SBSC;2023-05-01;12:20:00;RJ;Santa Cruz;Outra;Nenhum,Outros;Não;detalhar?op===AUUhmRVtmWLZlRRpXTWJVU&acao=detalhar;2023;5
PILOTO;Montreal;SBBI;2023-05-01;15:50:00;PR;Curitiba;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWLFGbSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;;FIR Brasília Setor 15;2023-05-01;17:59:00;DF;Lago Sul;Descida;Nenhum;Não;detalhar?op===AUUhmRVtmWLFGbSNVTWJVU&acao=detalhar;2023;5
OUTRO;;SBGL;2023-05-01;21:00:00;RJ;Rio de Janeiro;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtmWLFGbSVXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;NAV Brasil;SBNF;2023-05-01;14:53:00;SC;Navegantes;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWLFGbRpXTWJVU&acao=detalhar;2023;5
OPERADOR;LATAM;GRU;2023-05-01;07:20:00;SP;Guarulhos;Aproximação f...;Nenhum;;detalhar?op===AUUhmRVtmWLVGbSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;GLO;SBRJ;2023-05-01;10:40:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWPZlRSNUTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-05-01;12:05:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmWPZlRSNVTWJVU&acao=detalhar;2023;5
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-05-01;12:43:00;RJ;Rio de Janeiro;Outra;;;detalhar?op===AUUhmRVtmWPZlRSVXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-01;00:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWXFGbSVXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-01;00:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWXFGbRpXTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-01;00:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWXVGbSNUTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-05-01;00:00:00;SP;Campinas;Outra;;Não;detalhar?op===AUUhmRVtmWXVGbSNVTWJVU&acao=detalhar;2023;5
ADMINISTRAÇÃO AEROPORTUÁRIA;Riogaleao;SBGL;2023-04-30;09:27:00;RJ;Rio de Janeiro;;;Não;detalhar?op===AUUhmRVtmWHFGbSNVTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;SBRJ;2023-04-30;10:16:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWLVGbSNVTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-04-30;00:00:00;SP;Campinas;Arremetida no s...;Nenhum;Não;detalhar?op===AUUhmRVtmWPFGbSNVTWJVU&acao=detalhar;2023;4
OPERADOR;SAFE Escola de Aviação;SBTA;2023-04-30;15:46:00;SP;Taubate;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWTZlRRpXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;BRISTOW;SBMI;2023-04-29;10:17:00;RJ;Marica;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWHFGbSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;SBRJ;2023-04-26;13:46:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWHZlRSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;PBQX;SBMT;2023-04-25;15:00:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWDFGbSNVTWJVU&acao=detalhar;2023;4
OPERADOR;INFRAERO;SBRJ;2023-04-23;07:05:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWzdlRSNUTWJVU&acao=detalhar;2023;4
OPERADOR;INFRAERO;SBRJ;2023-04-23;07:40:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWzdlRSNVTWJVU&acao=detalhar;2023;4
OPERADOR;IQWX;SBBQ;2023-04-23;18:20:00;MG;Santos Dumont;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWzdlRSVXTWJVU&acao=detalhar;2023;4
OUTRO;RADIO BRAGANÇA;SBBP;2023-04-23;11:52:00;SP;Braganca Paulista;Subida;Nenhum;Não;detalhar?op===AUUhmRVtmWzdlRRpXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-04-23;01:00:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmW3dlRSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;GLO;SBRJ;2023-04-23;09:52:00;RJ;Rio de Janeiro;;Nenhum;Não;detalhar?op===AUUhmRVtmW3dlRSNVTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-04-23;10:04:00;RJ;Rio de Janeiro;;;;detalhar?op===AUUhmRVtmW3dlRSVXTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;GRU;2023-04-23;07:25:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtmWDZlRSVXTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;SBGL;2023-04-23;07:30:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWDZlRRpXTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;SBGR;2023-04-23;10:41:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtmWDFGbSNUTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;GRU;2023-04-23;10:21:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtmWDFGbSVXTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;GRU;2023-04-23;07:41:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtmWDVGbSNUTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;SBRJ;2023-04-23;21:10:00;RJ;Rio de Janeiro;STAR;Nenhum;Não;detalhar?op===AUUhmRVtmWDVGbSNVTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;PASSAREDO;SBUL;2023-04-22;10:12:00;MG;Uberlandia;Subida;Nenhum;Não;detalhar?op===AUUhmRVtmWvJGbRpXTWJVU&acao=detalhar;2023;4
PILOTO;LATAM;FIR-CW;2023-04-22;09:13:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWv1UMSNUTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBRJ;2023-04-22;11:00:00;RJ;Rio de Janeiro;;Nenhum;Não;detalhar?op===AUUhmRVtmWv1UMSNVTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-04-22;08:42:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmWz1UMSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-04-22;14:09:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmWz1UMSNVTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;SBSP;2023-04-22;12:13:00;SP;Sao Paulo;Pairado;Nenhum;Não;detalhar?op===AUUhmRVtmW31UMSNUTWJVU&acao=detalhar;2023;4
PILOTO;LATAM;SBRJ;2023-04-22;09:50:00;RJ;Rio de Janeiro;Pouso;Nenhum;Não;detalhar?op===AUUhmRVtmW31UMSNVTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;TAM;SBRJ;2023-04-22;00:41:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWDZlRSNUTWJVU&acao=detalhar;2023;4
OPERADOR;LATAM;GRU;2023-04-22;11:38:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWDZlRSNVTWJVU&acao=detalhar;2023;4
TRIPULANTE;GEIV;SBGR;2023-04-22;12:00:00;SP;Guarulhos;Subida;Nenhum;Não;detalhar?op===AUUhmRVtmWDFGbRpXTWJVU&acao=detalhar;2023;4
OPERADOR;GOL;SBGR;2023-04-22;16:20:00;SP;Sao Paulo;STAR;Nenhum;Não;detalhar?op===AUUhmRVtmWHZlRSNVTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;TWR JR;SBJR;2023-04-22;19:16:00;RJ;Rio de Janeiro;Aproximação f...;Outros;Não;detalhar?op===AUUhmRVtmWHZlRSVXTWJVU&acao=detalhar;2023;4
OPERADOR;1S MARCIO;SBAF;2023-04-21;11:37:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWvJGbSNUTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;Riogaleao;SBGL;2023-04-21;08:44:00;RJ;Rio de Janeiro;Arremetida no a...;Arremetida;Não;detalhar?op===AUUhmRVtmWvJGbSNVTWJVU&acao=detalhar;2023;4
PILOTO;PF Max produtos de aço LTDA;;2023-04-21;08:45:00;PR;Antonio Olinto;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWvJGbSVXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-04-21;09:47:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmWzJGbSVXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;SBRJ;2023-04-21;23:38:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWzJGbRpXTWJVU&acao=detalhar;2023;4
OUTRO;VALE SA;SWYB;2023-04-19;09:43:00;MG;Sao Goncalo do Rio Abaixo;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtmWHZlRRpXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-04-17;01:34:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmWvdlRSNVTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;PTOGF;sdpw;2023-04-16;18:00:00;SP;Piracicaba;Subida;Nenhum;Não;detalhar?op===AUUhmRVtmWrJGbRpXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;;SBBI;2023-04-16;20:44:00;PR;Curitiba;Aproximação f...;Nenhum;Não;detalhar?op===AUUhmRVtmWr1UMSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;AZUL;SBRJ;2023-04-16;12:09:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWvdlRSNUTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-04-16;12:50:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmW3JGbSNUTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-04-16;16:10:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmW3JGbSNVTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-04-16;17:45:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmW3JGbSVXTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;;SBKP;2023-04-16;18:46:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmW3JGbRpXTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;Riogaleão;SBGL;2023-04-15;01:09:00;RJ;Rio de Janeiro;;;Não;detalhar?op===AUUhmRVtmWrJGbSVXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;CERRADINHO PARTICIPACOES S.A;SBRJ;2023-04-15;10:31:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmWr1UMSNVTWJVU&acao=detalhar;2023;4
OUTRO;FAB;SBAF;2023-04-14;14:44:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWrJGbSNVTWJVU&acao=detalhar;2023;4
ADMINISTRAÇÃO AEROPORTUÁRIA;CCR;SBBI;2023-04-13;07:52:00;PR;Curitiba;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWrJGbSNUTWJVU&acao=detalhar;2023;4
OUTRO;;SBMN;2023-04-13;00:00:00;AM;Manaus;Pouso;;Não;detalhar?op===AUUhmRVtmWzJGbSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2023-04-12;23:50:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUhmRVtmWrdlRRpXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;NAVBRASIL - SBGR TWR;SBGR;2023-04-11;22:00:00;SP;Guarulhos;Subida;Outros;Não;detalhar?op===AUUhmRVtmSXVGbSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;PTLLJ;Aeroporto Internacional de Brasília;2023-04-10;00:00:00;GO;Planaltina;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmSXFGbRpXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;GLO;SBRJ;2023-04-07;12:29:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmSXZlRSNUTWJVU&acao=detalhar;2023;4
PILOTO;;SBSC;2023-04-07;07:20:00;RJ;Santa Cruz;Outra;Nenhum;Não;detalhar?op===AUUhmRVtmWvdlRSVXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;2S CINTHIA NEVES;SBFL;2023-04-04;18:08:00;SC;Florianopolis;Procedimento IF...;Nenhum;Não;detalhar?op===AUUhmRVtmSTFGbRpXTWJVU&acao=detalhar;2023;4
PILOTO;2º BAvEx;SDRS;2023-04-04;10:00:00;RJ;Resende;Decolagem;Nenhum;Não;detalhar?op===AUUhmRVtmSXFGbSVXTWJVU&acao=detalhar;2023;4
PILOTO;2º SARGENTO KLEBER;SBSC;2023-04-04;21:45:00;RJ;Santa Cruz;Outra;;Não;detalhar?op===AUUhmRVtGczdlRSVXTWJVU&acao=detalhar;2023;4
PILOTO;2°Sargento Kleber;SBSC;2023-04-04;21:45:00;RJ;Santa Cruz;Outra;;Não;detalhar?op===AUUhmRVtGczdlRRpXTWJVU&acao=detalhar;2023;4
PILOTO;2º SARGENTO KLEBER;SSSC;2023-04-04;21:45:00;RJ;Santa Cruz;Outra;;Não;detalhar?op===AUUhmRVtGczJGbSNUTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;PTB2331;SDAE;2023-04-01;09:44:00;SP;Aguas de Sao Pedro;STAR;Nenhum;Não;detalhar?op===AUUhmRVtmSLZlRRpXTWJVU&acao=detalhar;2023;4
CONTROLADOR DE TRÁFEGO AÉREO;PTIDY;SDRK;2023-04-01;09:55:00;SP;Rio Claro;Subida;Nenhum;Não;detalhar?op===AUUhmRVtmSLFGbSNUTWJVU&acao=detalhar;2023;4
